Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Permanentes,Cacao,Suroeste,1994,Santa Bárbara,"75,00","75,00","26,30"
Permanentes,Cacao,Occidente,1994,Santa Fe de Antioquia,"20,00","20,00","10,00"
Permanentes,Cacao,Suroeste,1994,Támesis,"300,00","292,00","102,20"
Permanentes,Cacao,Bajo Cauca,1994,Tarazá,"22,00","15,00","7,50"
Permanentes,Cacao,Suroeste,1994,Titiribí,"30,00","30,00","18,00"
Permanentes,Cacao,Urabá,1994,Turbo,"237,00","237,00","90,10"
Permanentes,Cacao,Norte,1994,Valdivia,"100,00","95,00","57,00"
Permanentes,Cacao,Suroeste,1994,Valparaiso,"180,00","180,00","108,00"
Permanentes,Cacao,Nordeste,1994,Vegachí,"20,00","20,00","8,00"
Permanentes,Cacao,Nordeste,1994,Yalí,"55,00","55,00","22,00"
Permanentes,Cacao,Magdalena Medio,1994,Yondó,"503,00","503,00","143,40"
Permanentes,Café,Oriente,1994,Abejorral,"5053,00","4728,00","5200,80"
Permanentes,Café,Occidente,1994,Abriaquí,"92,00","69,00","77,60"
Permanentes,Café,Oriente,1994,Alejandría,"521,00","437,00","396,30"
Permanentes,Café,Suroeste,1994,Amagá,"2419,00","2342,00","2283,50"
Permanentes,Café,Nordeste,1994,Amalfi,"2201,50","2093,00","1883,70"
Permanentes,Café,Suroeste,1994,Andes,"14763,80","14373,90","25154,30"
Permanentes,Café,Suroeste,1994,Angelópolis,"1034,00","992,00","649,80"
Permanentes,Café,Norte,1994,Angostura,"1379,00","1354,00","1137,40"
Permanentes,Café,Nordeste,1994,Anorí,"207,00","200,00","225,00"
Permanentes,Café,Occidente,1994,Anzá,"1313,00","1295,00","906,50"
Permanentes,Café,Oriente,1994,Argelia,"2549,00","2453,00","2943,60"
Permanentes,Café,Occidente,1994,Armenia,"2026,80","1990,80","1990,80"
Permanentes,Café,Valle de Aburra,1994,Barbosa,"1801,00","1761,00","2201,30"
Permanentes,Café,Suroeste,1994,Betania,"7651,00","6806,00","8507,50"
Permanentes,Café,Suroeste,1994,Betulia,"6567,00","5987,00","10177,90"
Permanentes,Café,Norte,1994,Briceño,"797,00","797,00","797,00"
Permanentes,Café,Occidente,1994,Buriticá,"914,00","884,00","812,40"
Permanentes,Café,Occidente,1994,Caicedo,"1404,00","1344,00","1209,60"
Permanentes,Café,Norte,1994,Campamento,"490,00","481,50","270,80"
Permanentes,Café,Occidente,1994,Cañasgordas,"4948,00","4800,00","4800,00"
Permanentes,Café,Magdalena Medio,1994,Caracolí,"220,00","220,00","110,00"
Permanentes,Café,Suroeste,1994,Caramanta,"1680,90","1677,40","2306,40"
Permanentes,Café,Nordeste,1994,Cisneros,"557,50","526,50","658,10"
Permanentes,Café,Suroeste,1994,Ciudad Bolívar,"10736,00","10243,00","15333,80"
Permanentes,Café,Oriente,1994,Cocorná,"2165,50","2073,00","2280,30"
Permanentes,Café,Oriente,1994,Concepción,"109,00","109,00","87,50"
Permanentes,Café,Suroeste,1994,Concordia,"6935,00","6505,00","11448,80"
Permanentes,Café,Occidente,1994,Dabeiba,"2885,00","2765,00","2765,00"
Permanentes,Café,Norte,1994,Don Matías,"423,00","423,00","423,00"
Permanentes,Café,Occidente,1994,Ebéjico,"3423,10","3182,40","4773,60"
Permanentes,Café,Oriente,1994,El Carmen de Viboral,"330,00","325,00","260,00"
Permanentes,Café,Oriente,1994,El Peñol,"448,00","403,00","362,70"
Permanentes,Café,Oriente,1994,El Retiro,"177,00","155,00","193,80"
Permanentes,Café,Suroeste,1994,Fredonia,"5144,80","4943,70","5731,70"
Permanentes,Café,Occidente,1994,Frontino,"1238,00","1190,00","1428,00"
Permanentes,Café,Occidente,1994,Giraldo,"588,00","535,00","722,30"
Permanentes,Café,Norte,1994,Gómez Plata,"800,00","780,00","975,00"
Permanentes,Café,Oriente,1994,Granada,"1760,00","1700,00","1870,00"
Permanentes,Café,Norte,1994,Guadalupe,"715,00","595,00","743,80"
Permanentes,Café,Occidente,1994,Heliconia,"2420,40","2331,90","2565,10"
Permanentes,Café,Suroeste,1994,Hispania,"1166,00","1163,00","1308,40"
Permanentes,Café,Norte,1994,Ituango,"4276,00","4233,00","3039,30"
Permanentes,Café,Suroeste,1994,Jardín,"3475,00","3249,00","5848,20"
Permanentes,Café,Suroeste,1994,Jericó,"4783,00","4457,00","6685,50"
Permanentes,Café,Oriente,1994,La Ceja,"1530,00","1530,00","1759,50"
Permanentes,Café,Occidente,1994,Liborina,"2267,00","2257,00","2257,00"
Permanentes,Café,Magdalena Medio,1994,Maceo,"310,20","310,00","224,80"
Permanentes,Café,Suroeste,1994,Montebello,"3133,00","3007,00","2598,00"
Permanentes,Café,Oriente,1994,Nariño,"3000,00","3000,00","2400,00"
Permanentes,Café,Occidente,1994,Olaya,"573,30","508,30","610,00"
Permanentes,Café,Occidente,1994,Peque,"593,00","583,00","655,90"
Permanentes,Café,Suroeste,1994,Pueblorrico,"2105,00","2003,00","3405,10"
Permanentes,Café,Occidente,1994,Sabanalarga,"823,00","818,00","736,20"
Permanentes,Café,Suroeste,1994,Salgar,"8256,40","7760,40","13192,70"
Permanentes,Café,Norte,1994,San Andrés de C.,"1232,00","1200,00","1320,00"
Permanentes,Café,Oriente,1994,San Carlos,"1932,00","1751,00","1400,80"
Permanentes,Café,Oriente,1994,San Francisco,"648,00","639,00","370,60"
Permanentes,Café,Occidente,1994,San Jerónimo,"986,20","980,00","882,00"
Permanentes,Café,Oriente,1994,San Luis,"1000,00","933,00","597,10"
Permanentes,Café,Oriente,1994,San Rafael,"2305,00","2299,00","2046,10"
Permanentes,Café,Nordeste,1994,San Roque,"1753,00","1743,00","1568,70"
Permanentes,Café,Suroeste,1994,Santa Bárbara,"3857,00","3801,00","4181,10"
Permanentes,Café,Occidente,1994,Santa Fe de Antioquia,"1373,00","1336,00","1603,20"
Permanentes,Café,Nordeste,1994,Santo Domingo,"1668,00","1545,00","1931,30"
Permanentes,Café,Oriente,1994,Sonsón,"5030,00","4953,00","5596,90"
Permanentes,Café,Occidente,1994,Sopetrán,"1193,00","1113,00","1413,10"
Permanentes,Café,Suroeste,1994,Támesis,"4456,00","4436,00","7071,00"
Permanentes,Café,Suroeste,1994,Tarso,"2484,00","2311,00","3235,40"
Permanentes,Café,Suroeste,1994,Titiribí,"1855,00","1855,00","7071,00"
Permanentes,Café,Norte,1994,Toledo,"942,90","912,70","867,10"
Permanentes,Café,Occidente,1994,Uramita,"1408,00","1346,00","1076,80"
Permanentes,Café,Suroeste,1994,Urrao,"1035,00","1023,00","1406,60"
Permanentes,Café,Suroeste,1994,Valparaiso,"1715,00","1715,00","2393,00"
Permanentes,Café,Nordeste,1994,Vegachí,"344,00","254,00","203,20"
Permanentes,Café,Suroeste,1994,Venecia,"2606,00","2538,00","2058,00"
Permanentes,Café,Nordeste,1994,Yalí,"313,50","275,50","143,20"
Permanentes,Café,Norte,1994,Yarumal,"868,00","847,00","741,10"
Permanentes,Café,Nordeste,1994,Yolombó,"1974,00","1967,00","1573,60"
Permanentes,Caña,Oriente,1994,Abejorral,"545,00","538,00","2690,00"
Permanentes,Caña,Occidente,1994,Abriaquí,"50,00","50,00","425,00"
Permanentes,Caña,Oriente,1994,Alejandría,"141,00","136,00","391,70"
Permanentes,Caña,Suroeste,1994,Amagá,"300,00","300,00","1200,00"
Permanentes,Caña,Nordeste,1994,Amalfi,"651,00","616,00","1663,20"
Permanentes,Caña,Suroeste,1994,Andes,"324,90","273,60","1969,90"
Permanentes,Caña,Suroeste,1994,Angelópolis,"157,00","153,00","765,00"
Permanentes,Caña,Norte,1994,Angostura,"1435,00","1412,00","5648,00"
Permanentes,Caña,Nordeste,1994,Anorí,"887,00","842,00","2105,00"
Permanentes,Caña,Occidente,1994,Anzá,"10,50","10,00","18,00"
Permanentes,Caña,Oriente,1994,Argelia,"290,00","270,00","1134,00"
Permanentes,Caña,Occidente,1994,Armenia,"84,00","84,00","336,00"
Permanentes,Caña,Valle de Aburra,1994,Barbosa,"810,00","785,00","2747,50"
Permanentes,Caña,Suroeste,1994,Betania,"70,00","65,00","364,00"
Permanentes,Caña,Suroeste,1994,Betulia,"124,00","61,00","335,50"
Permanentes,Caña,Norte,1994,Briceño,"245,50","243,50","730,50"
Permanentes,Caña,Occidente,1994,Buriticá,"60,00","50,00","160,00"
Permanentes,Caña,Occidente,1994,Caicedo,"99,00","90,00","135,00"
Permanentes,Caña,Norte,1994,Campamento,"4966,00","4945,00","17307,50"
Permanentes,Caña,Occidente,1994,Cañasgordas,"87,00","87,00","261,00"
Permanentes,Caña,Magdalena Medio,1994,Caracolí,"59,00","34,00","98,60"
Permanentes,Caña,Suroeste,1994,Caramanta,"251,00","249,00","498,00"
Permanentes,Caña,Nordeste,1994,Cisneros,"685,00","620,00","2666,00"
Permanentes,Caña,Suroeste,1994,Ciudad Bolívar,"339,00","218,00","954,00"
Permanentes,Caña,Oriente,1994,Cocorná,"1859,00","1835,00","4954,50"
Permanentes,Caña,Oriente,1994,Concepción,"110,00","110,00","209,00"
Permanentes,Caña,Suroeste,1994,Concordia,"718,00","400,00","2400,00"
Permanentes,Caña,Occidente,1994,Dabeiba,"934,00","924,00","5082,00"
Permanentes,Caña,Norte,1994,Don Matías,"120,00","115,00","552,00"
Permanentes,Caña,Occidente,1994,Ebéjico,"923,00","906,00","3624,00"
Permanentes,Caña,Oriente,1994,El Carmen de Viboral,"255,00","250,00","500,00"
Permanentes,Caña,Suroeste,1994,Fredonia,"55,00","42,00","210,00"
Permanentes,Caña,Occidente,1994,Frontino,"1867,00","1680,00","12600,00"
Permanentes,Caña,Norte,1994,Gómez Plata,"130,00","130,00","520,00"
Permanentes,Caña,Oriente,1994,Granada,"1352,00","1304,00","3390,40"
Permanentes,Caña,Norte,1994,Guadalupe,"262,00","240,00","1152,00"
Permanentes,Caña,Occidente,1994,Heliconia,"120,00","120,00","420,00"
Permanentes,Caña,Suroeste,1994,Hispania,"92,00","82,00","516,60"
Permanentes,Caña,Norte,1994,Ituango,"412,00","381,00","1143,00"
Permanentes,Caña,Suroeste,1994,Jardín,"154,00","94,00","611,00"
Permanentes,Caña,Occidente,1994,Liborina,"198,00","196,00","357,90"
Permanentes,Caña,Magdalena Medio,1994,Maceo,"457,00","427,00","1494,50"
Permanentes,Caña,Oriente,1994,Nariño,"758,00","713,00","2139,00"
Permanentes,Caña,Occidente,1994,Peque,"88,00","87,00","174,00"
Permanentes,Caña,Suroeste,1994,Pueblorrico,"389,00","383,00","1915,00"
Permanentes,Caña,Occidente,1994,Sabanalarga,"34,00","34,00","71,40"
Permanentes,Caña,Suroeste,1994,Salgar,"372,00","349,00","2617,50"
Permanentes,Caña,Norte,1994,San Andrés de C.,"289,00","270,00","648,00"
Permanentes,Caña,Oriente,1994,San Carlos,"601,50","574,50","1895,90"
Permanentes,Caña,Oriente,1994,San Francisco,"41,00","41,00","82,00"
Permanentes,Caña,Oriente,1994,San Luis,"332,00","327,00","627,80"
Permanentes,Caña,Oriente,1994,San Rafael,"307,00","250,00","900,00"
Permanentes,Caña,Nordeste,1994,San Roque,"2410,00","2400,00","8640,00"
Permanentes,Caña,Suroeste,1994,Santa Bárbara,"227,00","227,00","862,60"
Permanentes,Caña,Nordeste,1994,Santo Domingo,"1870,00","1816,00","6356,00"
Permanentes,Caña,Oriente,1994,Sonsón,"722,00","715,00","4290,00"
Permanentes,Caña,Suroeste,1994,Támesis,"274,00","269,00","807,00"
Permanentes,Caña,Suroeste,1994,Tarso,"120,00","73,00","420,50"
Permanentes,Caña,Suroeste,1994,Titiribí,"323,50","323,50","1455,80"
Permanentes,Caña,Norte,1994,Toledo,"120,00","120,00","288,00"
Permanentes,Caña,Occidente,1994,Uramita,"239,00","237,00","1185,00"
Permanentes,Caña,Suroeste,1994,Urrao,"915,00","800,00","3840,00"
Permanentes,Caña,Norte,1994,Valdivia,"70,00","70,00","175,00"
Permanentes,Caña,Suroeste,1994,Valparaiso,"350,00","348,00","1148,40"
Permanentes,Caña,Nordeste,1994,Vegachí,"395,00","375,00","1500,00"
Permanentes,Caña,Nordeste,1994,Yalí,"968,00","922,00","3688,00"
Permanentes,Caña,Norte,1994,Yarumal,"803,00","801,00","2643,30"
Permanentes,Caña,Nordeste,1994,Yolombó,"3440,00","3260,00","14670,00"
Permanentes,Caña Para Miel,Nordeste,1994,Vegachí,"885,00","588,00","58800,00"
Permanentes,Caña Para Miel,Nordeste,1994,Yalí,"796,30","471,40","47140,00"
Permanentes,Cebolla Junca,Occidente,1994,Buriticá,"1,70","1,50","31,50"
Permanentes,Cebolla Junca,Occidente,1994,Giraldo,"14,00","12,00","252,00"
Permanentes,Chontaduro,Urabá,1994,Chigorodó,"120,00","120,00","288,00"
Permanentes,Chontaduro,Urabá,1994,Vigía del Fuerte,"803,00","801,00","2643,30"
Permanentes,Cítricos,Valle de Aburra,1994,Barbosa,"44,00","42,00","504,00"
Permanentes,Cítricos,Suroeste,1994,Hispania,"11,00","10,00","60,00"
Permanentes,Coco,Urabá,1994,Arboletes,"25,00","25,00","123,00"
Permanentes,Coco,Urabá,1994,Necoclí,"630,00","400,00","2400,00"
Permanentes,Coco,Urabá,1994,San Juan de Urabá,"850,00","820,00","6560,00"
Permanentes,Coco,Urabá,1994,San Pedro de Uraba,"78,00","78,00","499,20"
Permanentes,Coco,Bajo Cauca,1994,Tarazá,"195,00","170,00","680,00"
Permanentes,Curuba,Suroeste,1994,Urrao,"10,00","10,00","70,00"
Permanentes,Esparrago,Suroeste,1994,Jardín,"15,00","15,00","81,00"
Permanentes,Esparrago,Suroeste,1994,Urrao,"65,00","43,00","180,60"
Permanentes,Fique,Oriente,1994,Alejandría,"146,00","141,00","282,00"
Permanentes,Fique,Valle de Aburra,1994,Barbosa,"74,00","70,00","157,50"
Permanentes,Fique,Oriente,1994,Concepción,"130,00","130,00","325,00"
Permanentes,Fique,Oriente,1994,Guarne,"115,00","112,00","280,00"
Permanentes,Fique,Oriente,1994,San Rafael,"60,00","45,00","135,00"
Permanentes,Fique,Oriente,1994,San Vicente,"550,00","550,00","1100,00"
Permanentes,Fique,Suroeste,1994,Urrao,"165,00","150,00","270,00"
Permanentes,Fresa,Oriente,1994,Rionegro,"20,00","18,00","450,00"
Permanentes,Granadilla,Suroeste,1994,Urrao,"710,00","590,00","5900,00"
Permanentes,Guanábana,Urabá,1994,Arboletes,"8,00","8,00","24,90"
Permanentes,Guanábana,Occidente,1994,Armenia,"27,00","15,00","117,00"
Permanentes,Guanábana,Magdalena Medio,1994,Maceo,"90,00","85,00","255,00"
Permanentes,Guanábana,Occidente,1994,Olaya,"7,50","6,90","25,90"
Permanentes,Guanábana,Oriente,1994,San Carlos,"16,00","12,00","42,00"
Permanentes,Guanábana,Occidente,1994,San Jerónimo,"44,50","18,50","147,20"
Permanentes,Guanábana,Suroeste,1994,Santa Bárbara,"42,00","36,00","126,00"
Permanentes,Guanábana,Nordeste,1994,Vegachí,"34,00","32,00","128,00"
Permanentes,Guayaba,Oriente,1994,Cocorná,"217,00","215,00","2128,50"
Permanentes,Guayaba,Oriente,1994,El Carmen de Viboral,"120,00","120,00","900,00"
Permanentes,Guayaba,Oriente,1994,San Francisco,"341,00","341,00","2046,00"
Permanentes,Higo,Oriente,1994,Sonsón,"300,00","150,00","1800,00"
Permanentes,Limón Pajarito,Urabá,1994,Arboletes,"20,00","20,00","420,00"
Permanentes,Limón Tahití,Suroeste,1994,Támesis,"3,00","3,00","70,20"
Permanentes,Lulo,Occidente,1994,Dabeiba,"8,00","6,00","24,00"
Permanentes,Lulo,Occidente,1994,Frontino,"27,00","6,00","24,00"
Permanentes,Mamoncillo,Occidente,1994,San Jerónimo,"15,00","15,00","180,00"
Permanentes,Mamoncillo,Occidente,1994,Sopetrán,"52,50","52,50","551,30"
Permanentes,Mandarina,Occidente,1994,Olaya,"4,70","4,20","71,40"
Permanentes,Mandarina,Suroeste,1994,Támesis,"3,50","3,50","99,40"
Permanentes,Mandarina Oneco,Occidente,1994,Armenia,"22,00","7,00","84,00"
Permanentes,Mango,Suroeste,1994,Santa Bárbara,"608,00","605,00","6050,00"
Permanentes,Mango Injerto,Occidente,1994,Olaya,"181,00","41,50","900,60"
Permanentes,Mango Injerto,Occidente,1994,San Jerónimo,"84,00","66,00","1386,00"
Permanentes,Mango Injerto,Occidente,1994,Santa Fe de Antioquia,"53,00","48,50","1018,50"
Permanentes,Mango Injerto,Occidente,1994,Sopetrán,"181,30","176,30","4895,90"
Permanentes,Maracuyá,Urabá,1994,Chigorodó,"9,00","7,50","187,50"
Permanentes,Maracuyá,Occidente,1994,Liborina,"4,30","4,30","107,50"
Permanentes,Maracuyá,Occidente,1994,Olaya,"8,40","8,30","182,60"
Permanentes,Maracuyá,Occidente,1994,San Jerónimo,"4,70","3,20","51,20"
Permanentes,Maracuyá,Occidente,1994,Sopetrán,"16,50","46,50","1023,00"
Permanentes,Mora,Oriente,1994,El Retiro,"36,00","34,00","204,00"
Permanentes,Mora,Oriente,1994,Guarne,"220,00","205,00","3075,00"
Permanentes,Mora,Oriente,1994,La Ceja,"98,00","88,00","528,00"
Permanentes,Mora,Oriente,1994,Rionegro,"31,00","20,00","180,00"
Permanentes,Murrapo,Occidente,1994,Cañasgordas,"504,00","504,00","1234,80"
Permanentes,Naranja,Suroeste,1994,Amagá,"25,00","23,00","460,00"
Permanentes,Naranja,Occidente,1994,Armenia,"32,00","12,00","480,00"
Permanentes,Naranja,Oriente,1994,El Peñol,"69,00","67,00","770,50"
Permanentes,Naranja,Suroeste,1994,Fredonia,"265,00","140,00","4200,00"
Permanentes,Naranja,Occidente,1994,Olaya,"9,70","7,20","147,10"
Permanentes,Naranja,Suroeste,1994,Santa Bárbara,"86,00","81,00","2025,00"
Permanentes,Naranja,Occidente,1994,Santa Fe de Antioquia,"35,00","31,00","651,00"
Permanentes,Naranja,Suroeste,1994,Támesis,"119,80","49,70","1518,00"
Permanentes,Naranja,Suroeste,1994,Titiribí,"20,00","15,00","300,00"
Anuales,Ñame,Urabá,1994,Arboletes,"5,00","4,00","28,00"
Anuales,Ñame,Bajo Cauca,1994,Caucasia,"30,00","30,00","270,00"
Anuales,Ñame,Urabá,1994,San Juan de Urabá,"15,00","10,00","100,00"
Anuales,Ñame,Urabá,1994,San Pedro de Uraba,"40,00","40,00","480,00"
Permanentes,Papaya,Occidente,1994,Dabeiba,"31,00","21,00","756,00"
Permanentes,Piña,Valle de Aburra,1994,Barbosa,"33,00","30,00","900,00"
Permanentes,Piña,Urabá,1994,Mutatá,"41,00","33,00","940,50"
Permanentes,Piña,Nordeste,1994,Santo Domingo,"26,00","17,00","306,00"
Permanentes,Piña,Bajo Cauca,1994,Tarazá,"40,00","30,00","450,00"
Permanentes,Piña,Nordeste,1994,Vegachí,"35,00","35,00","350,00"
Permanentes,Plátano En Asocio,Oriente,1994,Abejorral,"2051,00","2011,00","6033,00"
Permanentes,Plátano En Asocio,Oriente,1994,Alejandría,"76,00","74,00","188,70"
Permanentes,Plátano En Asocio,Suroeste,1994,Amagá,"656,00","650,00","3315,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Andes,"2209,00","2143,00","12858,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Angelópolis,"80,00","79,00","355,50"
Permanentes,Plátano En Asocio,Norte,1994,Angostura,"240,00","235,00","1410,00"
Permanentes,Plátano En Asocio,Nordeste,1994,Anorí,"45,00","40,00","320,00"
Permanentes,Plátano En Asocio,Occidente,1994,Anzá,"93,00","90,00","140,40"
Permanentes,Plátano En Asocio,Urabá,1994,Apartadó,"880,00","720,00","7920,00"
Permanentes,Plátano En Asocio,Urabá,1994,Arboletes,"612,00","610,00","5185,00"
Permanentes,Plátano En Asocio,Oriente,1994,Argelia,"27,00","18,00","72,00"
Permanentes,Plátano En Asocio,Occidente,1994,Armenia,"52,00","50,00","250,00"
Permanentes,Plátano En Asocio,Valle de Aburra,1994,Barbosa,"246,00","245,00","1978,40"
Permanentes,Plátano En Asocio,Suroeste,1994,Betania,"536,00","528,00","3168,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Betulia,"564,00","543,00","3258,00"
Permanentes,Plátano En Asocio,Occidente,1994,Buriticá,"297,00","295,00","1180,00"
Permanentes,Plátano En Asocio,Norte,1994,Campamento,"88,00","85,00","353,20"
Permanentes,Plátano En Asocio,Occidente,1994,Cañasgordas,"336,00","336,00","1764,00"
Permanentes,Plátano En Asocio,Magdalena Medio,1994,Caracolí,"60,00","40,00","200,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Caramanta,"390,00","390,00","1755,00"
Permanentes,Plátano En Asocio,Urabá,1994,Carepa,"1420,00","1370,00","13700,00"
Permanentes,Plátano En Asocio,Urabá,1994,Chigorodó,"2650,00","2500,00","29380,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Ciudad Bolívar,"1467,00","1437,00","4598,40"
Permanentes,Plátano En Asocio,Oriente,1994,Cocorná,"1400,00","1378,00","5787,60"
Permanentes,Plátano En Asocio,Suroeste,1994,Concordia,"1007,00","997,00","3988,00"
Permanentes,Plátano En Asocio,Occidente,1994,Ebéjico,"1305,00","1303,00","7818,00"
Permanentes,Plátano En Asocio,Oriente,1994,El Carmen de Viboral,"111,00","108,00","540,00"
Permanentes,Plátano En Asocio,Oriente,1994,El Retiro,"25,00","25,00","125,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Fredonia,"1550,00","1500,00","6750,00"
Permanentes,Plátano En Asocio,Oriente,1994,Granada,"303,00","303,00","1393,80"
Permanentes,Plátano En Asocio,Occidente,1994,Heliconia,"752,50","752,50","3386,30"
Permanentes,Plátano En Asocio,Suroeste,1994,Hispania,"54,00","40,00","160,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Jardín,"1361,00","1347,00","7273,80"
Permanentes,Plátano En Asocio,Suroeste,1994,Jericó,"2958,00","2745,00","12352,50"
Permanentes,Plátano En Asocio,Oriente,1994,La Ceja,"317,00","317,00","1426,50"
Permanentes,Plátano En Asocio,Magdalena Medio,1994,Maceo,"70,00","66,00","330,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Montebello,"293,00","275,00","825,00"
Permanentes,Plátano En Asocio,Urabá,1994,Mutatá,"1350,00","1350,00","10800,00"
Permanentes,Plátano En Asocio,Urabá,1994,Necoclí,"2040,00","2040,00","15371,40"
Permanentes,Plátano En Asocio,Suroeste,1994,Pueblorrico,"202,00","200,00","1022,20"
Permanentes,Plátano En Asocio,Magdalena Medio,1994,Puerto Nare,"80,00","37,00","148,00"
Permanentes,Plátano En Asocio,Magdalena Medio,1994,Puerto Triunfo,"107,00","79,00","493,80"
Permanentes,Plátano En Asocio,Nordeste,1994,Remedios,"120,00","50,00","160,00"
Permanentes,Plátano En Asocio,Suroeste,1994,Salgar,"1094,00","1088,00","4406,40"
Permanentes,Plátano En Asocio,Norte,1994,San Andrés de C.,"214,00","205,00","820,00"
Permanentes,Plátano En Asocio,Oriente,1994,San Carlos,"425,00","415,00","1660,00"
Permanentes,Plátano En Asocio,Oriente,1994,San Francisco,"407,00","397,00","1238,60"
Permanentes,Plátano En Asocio,Occidente,1994,San Jerónimo,"131,50","130,00","585,00"
Permanentes,Plátano En Asocio,Urabá,1994,San Juan de Urabá,"2400,00","2350,00","23500,00"
Permanentes,Plátano En Asocio,Oriente,1994,San Luis,"237,00","232,00","858,40"
